id,code,name,short_name,department,category,reporting_type,outsource_lab_name,price_paisa,sample_type,container,method,tat_hours,interpretation_template,is_active,display_order,created_at (Nepal ISO +05:45),updated_at (Nepal ISO +05:45),allow_manual_price,requires_sample_tracking,description,test_kind,lifecycle_status,category_id,sample_volume,configuration_notes,row_version,archived_at (Nepal ISO +05:45),archived_by,activated_at (Nepal ISO +05:45),activated_by,price_configured,allow_zero_price_billing,clinical_configuration_status,workflow_supported,normalized_name_collision_exempt,pricing_policy,search_aliases,billing_enabled,clinical_reporting_enabled,collection_required,workflow_type,analyzer_configuration_required,reporting_model
"c86ede97-7c31-4db1-9849-35f7d45e7bbb","CALCIUM","Serum Calcium (Total)","Calcium","Clinical Biochemistry","Minerals & Electrolytes","InHouse","","45000","Serum","Yellow Top (SST)","","2","","true","200","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[""total calcium""]","true","false","true","Routine","false","NumericSingle"
"b37ddd84-d048-41cf-af57-89904ea7d030","CHLORIDE","Serum Chloride (Cl-)","Chloride","Clinical Biochemistry","Electrolytes","InHouse","","0","Serum","Yellow Top (SST)","","2","","true","190","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","false","false","Configured","true","false","PricePending","[""serum chloride""]","true","false","true","Routine","false","NumericSingle"
"32f4606b-b969-4a61-86d6-8728600fbda1","SERUM_CHOLINESTERASE","Serum Cholinesterase","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"4fd8916e-1013-4e58-b954-f34b67784e89","CORTISOL_SERUM","Serum Cortisol","Cortisol","Endocrinology / Hormone","Hormones & Endocrinology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"2e6ca035-ba04-4f17-90fa-6c184d80a725","CREATININE","Serum Creatinine","Creatinine","Clinical Biochemistry","Renal Function","InHouse","","35000","Serum","Yellow Top (SST)","","2","","true","150","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","false","true","Routine","false","NumericSingle"
"fd236eef-0dda-42c6-b5e8-75a9e7a9511f","FERRITIN","Serum Ferritin","Ferritin","Clinical Biochemistry","Iron Studies","InHouse","","130000","Serum","Yellow Top (SST)","","4","","true","480","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","false","true","Routine","false","NumericSingle"
"41babdc3-d607-4983-84fd-cb7c65f218ee","SERUM_IGA","Serum IgA","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"d840aad9-7bbd-41e4-ad4a-a652a9cbd51e","SERUM_IGE","Serum IgE","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"cb15b880-206a-4a40-9128-edb76b7a65e1","SERUM_IGG","Serum IgG","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"a4eb54f8-922e-4425-9811-e774d34d722a","SERUM_IGM","Serum IgM","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"a0d3f3a3-932c-4abc-b552-23556db89f93","IRON","Serum Iron","Iron","Clinical Biochemistry","Iron Studies","InHouse","","0","Serum","Yellow Top (SST)","","4","","true","490","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","false","false","Configured","true","false","PricePending","[]","true","false","true","Routine","false","NumericSingle"
"899f2bd3-298d-4efe-8630-786d85f1cac7","MAGNESIUM","Serum Magnesium","Magnesium","Clinical Biochemistry","Minerals & Electrolytes","InHouse","","0","Serum","Yellow Top (SST)","","4","","true","220","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","false","false","Configured","true","false","PricePending","[]","true","false","true","Routine","false","NumericSingle"
"5bdf2f41-b50f-4deb-a84b-854f409ad601","PHOSPHORUS","Serum Phosphorus (Inorganic)","Phosphorus","Clinical Biochemistry","Minerals & Electrolytes","InHouse","","0","Serum","Yellow Top (SST)","","2","","true","210","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","false","false","Configured","true","false","PricePending","[""serum phosphorus""]","true","false","true","Routine","false","NumericSingle"
"d7c16fe4-daa5-4b88-bd1c-2a54bd7ee22f","POTASSIUM","Serum Potassium (K+)","Potassium","Clinical Biochemistry","Electrolytes","InHouse","","50000","Serum","Yellow Top (SST)","","2","","true","180","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[""serum potassium""]","true","false","true","Routine","false","NumericSingle"
"601cfae2-8594-4dbd-82de-31d674705aed","SODIUM","Serum Sodium (Na+)","Sodium","Clinical Biochemistry","Electrolytes","InHouse","","50000","Serum","Yellow Top (SST)","","2","","true","170","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[""serum sodium""]","true","false","true","Routine","false","NumericSingle"
"d8ce14f9-cbb4-4bea-9c83-9c5840d2ac9d","URIC_ACID","Serum Uric Acid","Uric Acid","Clinical Biochemistry","Renal Function","InHouse","","25000","Serum","Yellow Top (SST)","","2","","true","160","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[""uric acid""]","true","false","true","Routine","false","NumericSingle"
"58ef118a-0a2a-4630-94c9-5bca75108322","SERUM_ZINC","Serum Zinc","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"c1b39c37-b061-4a99-8947-c1fd59eccdb7","SKIN_SMEAR_FOR_AFB","Skin smear for AFB","","Microbiology","Microbiology & Culture","NoReporting","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","1f3a7368-f9be-47b6-8295-b5788e968e1c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","false","false","PricePending","[]","false","false","false","MicrobiologyMicroscopy","false","MixedTyped"
"38155c9d-51d9-491c-9795-6f8a0a635cd9","SKIN_TEST_FOR_LEPROSY","Skin test for Leprosy","","Cytology","Cytology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","662f74e6-a41f-42fc-b23b-7dca003d5826","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"d03e8b87-12cb-452a-9994-b4fc93f25ee2","STOOL_OB","Stool for Occult Blood (FOBT)","FOBT","Clinical Pathology","Clinical Pathology","InHouse","","20000","Fresh Stool Specimen","Stool Container","","2","","true","450","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","cc8f47da-255c-4710-b970-26534098fd0c","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","true","true","Routine","false","NumericSingle"
"af5f2637-e1b0-443a-8fde-92d386601dba","STOOL_ROUTINE_EXAMINATION","Stool R/E structured service","","Clinical Pathology","Clinical Pathology","NoReporting","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","false","false","PricePending","[]","false","false","false","NoClinicalReport","false","StructuredNested"
"08619f65-d4fb-4805-a22e-aa36e3c18fec","STOOL_REDUCING_SUBSTANCES","Stool reducing substances","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"4af4f954-08a6-477d-bd54-201af29a3da6","STOOL_RE","Stool Routine & Microscopic Examination (Stool R/E)","Stool R/E","Clinical Pathology","Clinical Pathology","InHouse","","15000","Fresh Stool Specimen","Stool Container with Spoon","","2","","true","440","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","cc8f47da-255c-4710-b970-26534098fd0c","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","true","true","Routine","false","NumericMultiParameter"
"4cde3e2f-e14d-4b29-9b34-9a8aae9b7161","TB_GOLD_INTERFERON_GAMMA_RELEASE_ASSAY","TB GOLD, Interferon Gamma Release Assay","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericMultiParameter"
"e87404d9-599a-41ec-aa35-b0636bd2edcd","TESTOSTERONE_FREE","Testosterone Free","","Endocrinology / Hormone","Hormones & Endocrinology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"db2e4b8a-4556-4f8e-91b0-2e61a21629c5","TESTOSTERONE_TOTAL","Testosterone Total","","Endocrinology / Hormone","Hormones & Endocrinology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"14fa5c20-7c65-42e7-9c81-a3719bfc3086","DLC_3PART","Three-Part Differential Leukocyte Count","3-Part DLC","Hematology","Hematology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","50a22a24-84f3-4ec4-aa5c-65c52f9b1c29","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericMultiParameter"
"160084bf-3c6d-46db-b89e-c9a093e1bd5d","THYROGLOBULIN_TG","Thyroglobulin (TG)","","Endocrinology / Hormone","Hormones & Endocrinology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"60971361-8849-4fd7-a674-ce6ae79d8dc1","THYROGLOBULIN_ANTIBODY_TGAB","Thyroglobulin Antibody (TgAb)","","Endocrinology / Hormone","Hormones & Endocrinology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","Qualitative"
"10000000-0000-0000-0000-000000000005","THYROID_ECLIA","Thyroid Function Panel (FT3, FT4, Sensitive TSH)","","Immunology & Serology","Endocrinology","OutsourceWithBimalReport","","120000","Serum","Yellow Top (SST)","","24","","true","5","2026-08-19T07:08:19+05:45","2026-08-19T07:08:19+05:45","false","false","","Profile","Active","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","false","true","Routine","false","Profile"
"da7fae3f-f430-4d3b-88e1-60be66877cde","THYROID_PROFILE","Thyroid Profile (T3, T4, TSH)","TFT","Immunology & Endocrinology","Endocrinology","InHouse","","120000","Serum","Yellow Top (SST)","","6","","true","260","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Profile","Active","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","false","true","Routine","false","Profile"
"233f0074-7dee-4471-8c0e-cbf7ce528d2a","TSH","Thyroid Stimulating Hormone (TSH, Ultrasensitive)","TSH","Immunology & Endocrinology","Endocrinology","InHouse","","50000","Serum","Yellow Top (SST)","","4","","true","290","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","","1","","","","","true","false","Configured","true","false","Fixed","[""thyroid-stimulating hormone, tsh"",""tsh""]","true","false","true","Routine","false","NumericSingle"
"80f86bdc-e6d7-4817-a899-4c77b5b1f066","T4","Thyroxine Total (T4)","T4","Immunology & Endocrinology","Endocrinology","InHouse","","50000","Serum","Yellow Top (SST)","","6","","true","280","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","","1","","","","","true","false","Configured","true","false","Fixed","[""t4""]","true","false","true","Routine","false","NumericSingle"
"28835feb-dd76-4397-8764-f366fbbce2f7","CHOL_TOTAL","Total Cholesterol","","Biochemistry & Clinical Chemistry","Biochemistry & Clinical Chemistry","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","Reviewed reference-catalogue identity; clinical configuration required.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"4041d088-8509-4c66-add2-20f684191dce","TIBC","Total Iron Binding Capacity (TIBC)","TIBC","Clinical Biochemistry","Iron Studies","InHouse","","70000","Serum","Yellow Top (SST)","","4","","true","500","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","","1","","","","","true","false","Configured","true","false","Fixed","[]","true","false","true","Routine","false","NumericSingle"
"eaf00dec-35af-46ef-9287-557b462a7844","TLC","Total Leukocyte Count (TLC / WBC)","TLC","Hematology","Routine Hematology","InHouse","","10000","Whole Blood","EDTA / Lavender Top","","2","","true","30","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","50a22a24-84f3-4ec4-aa5c-65c52f9b1c29","","","1","","","","","true","false","Configured","true","false","Fixed","[""wbc"",""tlc"",""wbc count"",""total leukocyte count"",""wbc_count"",""white blood cell count"",""tc""]","true","false","true","Routine","false","NumericSingle"
"a2921463-3ab3-430e-bb4a-6bbed1df158f","TOXO_IGG","Toxo IgG","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"1fadb65b-5ba0-46ce-b092-fc4711764838","TOXO_IGM","Toxo IgM","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"121141a6-cea6-4626-aee8-2c3d84213b80","TPHA","Treponema Pallidum Hemagglutination Assay","TPHA","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""tpha""]","false","false","false","Routine","false","Qualitative"
"26b4708e-4c66-4ac5-8eab-2fc3fb667112","TRIGLYCERIDES","Triglycerides","","Biochemistry & Clinical Chemistry","Biochemistry & Clinical Chemistry","NoReporting","","0","","","","","","false","0","2026-08-26T21:05:55+05:45","2026-08-26T21:05:55+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","Potential profile-component collision; review required.","1","","","","","false","false","Requires Clinical Validation","true","false","Fixed","[]","false","false","false","NoClinicalReport","false","NarrativeDocument"
"6c08e557-2ad1-468b-a86c-5aa6c885eb6a","T3","Triiodothyronine Total (T3)","T3","Immunology & Endocrinology","Endocrinology","InHouse","","50000","Serum","Yellow Top (SST)","","6","","true","270","2026-08-19T08:29:33+05:45","2026-08-19T08:29:33+05:45","false","false","","Individual","Active","9e7ad776-49d7-4ba8-ad4a-3919f1933ec7","","","1","","","","","true","false","Configured","true","false","Fixed","[""t3""]","true","false","true","Routine","false","NumericSingle"
"17967b9d-a1f1-4ebe-a94a-a2390f69decb","TROPONIN_I","Troponin I","","Clinical Biochemistry / Immunoassay","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"f332658e-decb-47c8-a87b-ede111497d27","TROPONIN_I_RAPID","Troponin I Rapid","","Clinical Biochemistry / Immunoassay","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","Qualitative"
"d1ec0b12-3276-4cdc-b410-76c6e04bc139","TROPONIN_T","Troponin T","","Clinical Biochemistry / Immunoassay","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"7b19de0d-7cb4-43f0-8754-35faaa60a00d","TYPHIDOT_ANTIBODIES","Typhidot Antibodies","","Serology & Immunology","Serology & Immunology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","5c47a8e4-7519-44cb-b0b9-35a1f89f8971","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericMultiParameter"
"85089389-bc0c-4650-a278-e49a30e63f22","UIBC","UIBC","","Clinical Biochemistry","Biochemistry & Clinical Chemistry","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","33e32ee7-a3d3-433f-a0b8-ed25da80db2c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"f6dc9193-3b5e-43f0-bd98-5b3f7018acbc","URINE_BILE_PIGMENT","Urine Bile Pigment","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"3694f751-ef18-4bc9-9801-b85aa133d247","URINE_BILE_SALT","Urine Bile Salt","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"60fd714a-158a-4890-85b4-01a486b6f016","CORTISOL_URINE","Urine Cortisol","Urine Cortisol","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"22169131-6d68-4b47-99f5-c319a06d7923","UCT","Urine Cotinine","UCT","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[""uct""]","false","false","false","Routine","false","NumericSingle"
"0ec4be7c-0bd2-4433-ba56-e310d60c8b84","URINE_FOR_AFB_24_HOURS","Urine for AFB 24 hours","","Microbiology","Microbiology & Culture","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","1f3a7368-f9be-47b6-8295-b5788e968e1c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"424bc573-30ad-4ce7-ad32-fc78d488b9b0","URINE_FOR_CHYLE","Urine for Chyle","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"81a8cc61-60ed-4c39-967a-ba1a1fe3d505","URINE_FOR_CREATININE","Urine for creatinine","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"6771132d-cdb6-4336-a976-0f4f33b0f3f0","URINE_FOR_ELISA_PREGNANCY","Urine for ELISA (Pregnancy)","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","Qualitative"
"8b95a0b5-7f67-4f53-ae2d-14c8e65fac4d","URINE_FOR_FUNGAL","Urine for Fungal","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
"b77723e5-89dd-4b81-89fb-41c3e93b975a","URINE_FOR_KETONE","Urine for Ketone","","Clinical Pathology","Clinical Pathology","InHouse","","0","","","","","","false","0","2026-08-29T08:52:41+05:45","2026-08-29T08:52:41+05:45","false","false","","Individual","Draft","cc8f47da-255c-4710-b970-26534098fd0c","","TM256 identity only; clinical configuration, price and activation require separate approval.","1","","","","","false","false","Requires Clinical Validation","true","false","PricePending","[]","false","false","false","Routine","false","NumericSingle"
